T a T y T i(Vdd)*Vdd
9.135398e-07 1.800000e+00 9.135398e-07 1.351482e-02 9.135398e-07 -2.632362e-05 
9.145398e-07 1.800000e+00 9.145398e-07 1.351427e-02 9.145398e-07 1.884861e-06 
9.155398e-07 1.800000e+00 9.155398e-07 1.351482e-02 9.155398e-07 -2.631745e-05 
9.165398e-07 1.800000e+00 9.165398e-07 1.351427e-02 9.165398e-07 1.878690e-06 
9.175398e-07 1.800000e+00 9.175398e-07 1.351482e-02 9.175398e-07 -2.631128e-05 
9.185398e-07 1.800000e+00 9.185398e-07 1.351427e-02 9.185398e-07 1.872523e-06 
9.195398e-07 1.800000e+00 9.195398e-07 1.351482e-02 9.195398e-07 -2.630512e-05 
9.205398e-07 1.800000e+00 9.205398e-07 1.351427e-02 9.205398e-07 1.866359e-06 
9.215398e-07 1.800000e+00 9.215398e-07 1.351482e-02 9.215398e-07 -2.629896e-05 
9.225398e-07 1.800000e+00 9.225398e-07 1.351427e-02 9.225398e-07 1.860200e-06 
9.235398e-07 1.800000e+00 9.235398e-07 1.351482e-02 9.235398e-07 -2.629280e-05 
9.245398e-07 1.800000e+00 9.245398e-07 1.351427e-02 9.245398e-07 1.854044e-06 
9.255398e-07 1.800000e+00 9.255398e-07 1.351482e-02 9.255398e-07 -2.628665e-05 
9.265398e-07 1.800000e+00 9.265398e-07 1.351427e-02 9.265398e-07 1.847893e-06 
9.275398e-07 1.800000e+00 9.275398e-07 1.351482e-02 9.275398e-07 -2.628050e-05 
9.285398e-07 1.800000e+00 9.285398e-07 1.351427e-02 9.285398e-07 1.841745e-06 
9.295398e-07 1.800000e+00 9.295398e-07 1.351482e-02 9.295398e-07 -2.627436e-05 
9.305398e-07 1.800000e+00 9.305398e-07 1.351427e-02 9.305398e-07 1.835601e-06 
9.315398e-07 1.800000e+00 9.315398e-07 1.351482e-02 9.315398e-07 -2.626822e-05 
9.325398e-07 1.800000e+00 9.325398e-07 1.351428e-02 9.325398e-07 1.829461e-06 
9.335398e-07 1.800000e+00 9.335398e-07 1.351482e-02 9.335398e-07 -2.626208e-05 
9.345398e-07 1.800000e+00 9.345398e-07 1.351428e-02 9.345398e-07 1.823325e-06 
9.355398e-07 1.800000e+00 9.355398e-07 1.351483e-02 9.355398e-07 -2.625595e-05 
9.365398e-07 1.800000e+00 9.365398e-07 1.351428e-02 9.365398e-07 1.817192e-06 
9.375398e-07 1.800000e+00 9.375398e-07 1.351483e-02 9.375398e-07 -2.624982e-05 
9.385398e-07 1.800000e+00 9.385398e-07 1.351428e-02 9.385398e-07 1.811064e-06 
9.395398e-07 1.800000e+00 9.395398e-07 1.351483e-02 9.395398e-07 -2.624369e-05 
9.405398e-07 1.800000e+00 9.405398e-07 1.351428e-02 9.405398e-07 1.804939e-06 
9.415398e-07 1.800000e+00 9.415398e-07 1.351483e-02 9.415398e-07 -2.623757e-05 
9.425398e-07 1.800000e+00 9.425398e-07 1.351428e-02 9.425398e-07 1.798818e-06 
9.435398e-07 1.800000e+00 9.435398e-07 1.351483e-02 9.435398e-07 -2.623145e-05 
9.445398e-07 1.800000e+00 9.445398e-07 1.351428e-02 9.445398e-07 1.792701e-06 
9.455398e-07 1.800000e+00 9.455398e-07 1.351483e-02 9.455398e-07 -2.622534e-05 
9.465398e-07 1.800000e+00 9.465398e-07 1.351428e-02 9.465398e-07 1.786588e-06 
9.475398e-07 1.800000e+00 9.475398e-07 1.351483e-02 9.475398e-07 -2.621923e-05 
9.485398e-07 1.800000e+00 9.485398e-07 1.351428e-02 9.485398e-07 1.780479e-06 
9.495398e-07 1.800000e+00 9.495398e-07 1.351483e-02 9.495398e-07 -2.621312e-05 
9.505398e-07 1.800000e+00 9.505398e-07 1.351428e-02 9.505398e-07 1.774373e-06 
9.515398e-07 1.800000e+00 9.515398e-07 1.351483e-02 9.515398e-07 -2.620702e-05 
9.525398e-07 1.800000e+00 9.525398e-07 1.351428e-02 9.525398e-07 1.768271e-06 
9.535398e-07 1.800000e+00 9.535398e-07 1.351483e-02 9.535398e-07 -2.620092e-05 
9.545398e-07 1.800000e+00 9.545398e-07 1.351428e-02 9.545398e-07 1.762173e-06 
9.555398e-07 1.800000e+00 9.555398e-07 1.351483e-02 9.555398e-07 -2.619483e-05 
9.565398e-07 1.800000e+00 9.565398e-07 1.351428e-02 9.565398e-07 1.756079e-06 
9.575398e-07 1.800000e+00 9.575398e-07 1.351483e-02 9.575398e-07 -2.618874e-05 
9.585398e-07 1.800000e+00 9.585398e-07 1.351428e-02 9.585398e-07 1.749989e-06 
9.595398e-07 1.800000e+00 9.595398e-07 1.351483e-02 9.595398e-07 -2.618265e-05 
9.605398e-07 1.800000e+00 9.605398e-07 1.351428e-02 9.605398e-07 1.743903e-06 
9.615398e-07 1.800000e+00 9.615398e-07 1.351483e-02 9.615398e-07 -2.617657e-05 
9.625398e-07 1.800000e+00 9.625398e-07 1.351428e-02 9.625398e-07 1.737820e-06 
9.635398e-07 1.800000e+00 9.635398e-07 1.351483e-02 9.635398e-07 -2.617049e-05 
9.645398e-07 1.800000e+00 9.645398e-07 1.351429e-02 9.645398e-07 1.731741e-06 
9.655398e-07 1.800000e+00 9.655398e-07 1.351483e-02 9.655398e-07 -2.616441e-05 
9.665398e-07 1.800000e+00 9.665398e-07 1.351429e-02 9.665398e-07 1.725666e-06 
9.675398e-07 1.800000e+00 9.675398e-07 1.351483e-02 9.675398e-07 -2.615834e-05 
9.685398e-07 1.800000e+00 9.685398e-07 1.351429e-02 9.685398e-07 1.719595e-06 
9.695398e-07 1.800000e+00 9.695398e-07 1.351483e-02 9.695398e-07 -2.615227e-05 
9.705398e-07 1.800000e+00 9.705398e-07 1.351429e-02 9.705398e-07 1.713528e-06 
9.715398e-07 1.800000e+00 9.715398e-07 1.351483e-02 9.715398e-07 -2.614621e-05 
9.725398e-07 1.800000e+00 9.725398e-07 1.351429e-02 9.725398e-07 1.707464e-06 
9.735398e-07 1.800000e+00 9.735398e-07 1.351483e-02 9.735398e-07 -2.614015e-05 
9.745398e-07 1.800000e+00 9.745398e-07 1.351429e-02 9.745398e-07 1.701405e-06 
9.755398e-07 1.800000e+00 9.755398e-07 1.351483e-02 9.755398e-07 -2.613409e-05 
9.765398e-07 1.800000e+00 9.765398e-07 1.351429e-02 9.765398e-07 1.695349e-06 
9.775398e-07 1.800000e+00 9.775398e-07 1.351483e-02 9.775398e-07 -2.612804e-05 
9.785398e-07 1.800000e+00 9.785398e-07 1.351429e-02 9.785398e-07 1.689297e-06 
9.795398e-07 1.800000e+00 9.795398e-07 1.351483e-02 9.795398e-07 -2.612199e-05 
9.805398e-07 1.800000e+00 9.805398e-07 1.351429e-02 9.805398e-07 1.683248e-06 
9.815398e-07 1.800000e+00 9.815398e-07 1.351483e-02 9.815398e-07 -2.611594e-05 
9.825398e-07 1.800000e+00 9.825398e-07 1.351429e-02 9.825398e-07 1.677204e-06 
9.835398e-07 1.800000e+00 9.835398e-07 1.351483e-02 9.835398e-07 -2.610990e-05 
9.845398e-07 1.800000e+00 9.845398e-07 1.351429e-02 9.845398e-07 1.671163e-06 
9.855398e-07 1.800000e+00 9.855398e-07 1.351483e-02 9.855398e-07 -2.610386e-05 
9.865398e-07 1.800000e+00 9.865398e-07 1.351429e-02 9.865398e-07 1.665126e-06 
9.875398e-07 1.800000e+00 9.875398e-07 1.351483e-02 9.875398e-07 -2.609783e-05 
9.885398e-07 1.800000e+00 9.885398e-07 1.351429e-02 9.885398e-07 1.659093e-06 
9.895398e-07 1.800000e+00 9.895398e-07 1.351483e-02 9.895398e-07 -2.609180e-05 
9.905398e-07 1.800000e+00 9.905398e-07 1.351429e-02 9.905398e-07 1.653063e-06 
9.915398e-07 1.800000e+00 9.915398e-07 1.351483e-02 9.915398e-07 -2.608577e-05 
9.925398e-07 1.800000e+00 9.925398e-07 1.351429e-02 9.925398e-07 1.647038e-06 
9.935398e-07 1.800000e+00 9.935398e-07 1.351483e-02 9.935398e-07 -2.607975e-05 
9.945398e-07 1.800000e+00 9.945398e-07 1.351430e-02 9.945398e-07 1.641016e-06 
9.955398e-07 1.800000e+00 9.955398e-07 1.351483e-02 9.955398e-07 -2.607373e-05 
9.965398e-07 1.800000e+00 9.965398e-07 1.351430e-02 9.965398e-07 1.634998e-06 
9.975398e-07 1.800000e+00 9.975398e-07 1.351483e-02 9.975398e-07 -2.606772e-05 
9.985398e-07 1.800000e+00 9.985398e-07 1.351430e-02 9.985398e-07 1.628984e-06 
9.995398e-07 1.800000e+00 9.995398e-07 1.351483e-02 9.995398e-07 -2.606171e-05 
1.000001e-06 1.800000e+00 1.000001e-06 1.351430e-02 1.000001e-06 1.619464e-06 
1.000001e-06 1.620000e+00 1.000001e-06 1.336232e-02 1.000001e-06 -1.644094e-03 
1.000001e-06 1.260000e+00 1.000001e-06 1.300137e-02 1.000001e-06 -3.872161e-03 
1.000002e-06 5.400000e-01 1.000002e-06 1.221219e-02 1.000002e-06 -5.523926e-03 
1.000002e-06 0.000000e+00 1.000002e-06 1.171607e-02 1.000002e-06 -5.656904e-03 
1.000002e-06 0.000000e+00 1.000002e-06 1.169920e-02 1.000002e-06 -3.989677e-03 
1.000002e-06 0.000000e+00 1.000002e-06 1.173680e-02 1.000002e-06 -1.946863e-03 
1.000003e-06 0.000000e+00 1.000003e-06 1.198460e-02 1.000003e-06 -1.442572e-03 
1.000003e-06 0.000000e+00 1.000003e-06 1.252907e-02 1.000003e-06 -1.561502e-03 
1.000004e-06 0.000000e+00 1.000004e-06 1.318541e-02 1.000004e-06 -1.497834e-03 
1.000006e-06 0.000000e+00 1.000006e-06 1.450394e-02 1.000006e-06 -1.538807e-03 
1.000009e-06 0.000000e+00 1.000009e-06 1.713555e-02 1.000009e-06 -1.503607e-03 
1.000015e-06 0.000000e+00 1.000015e-06 2.239635e-02 1.000015e-06 -1.532430e-03 
1.000027e-06 0.000000e+00 1.000027e-06 3.289232e-02 1.000027e-06 -1.498480e-03 
1.000052e-06 0.000000e+00 1.000052e-06 5.379661e-02 1.000052e-06 -1.518699e-03 
1.000102e-06 0.000000e+00 1.000102e-06 9.524240e-02 1.000102e-06 -1.472819e-03 
1.000202e-06 0.000000e+00 1.000202e-06 1.767167e-01 1.000202e-06 -1.467295e-03 
1.000402e-06 0.000000e+00 1.000402e-06 3.340753e-01 1.000402e-06 -1.372086e-03 
1.000803e-06 0.000000e+00 1.000803e-06 6.266010e-01 1.000803e-06 -1.267084e-03 
1.001603e-06 0.000000e+00 1.001603e-06 1.105531e+00 1.001603e-06 -8.940167e-04 
1.002603e-06 0.000000e+00 1.002603e-06 1.486708e+00 1.002603e-06 -4.845361e-04 
1.003603e-06 0.000000e+00 1.003603e-06 1.671767e+00 1.003603e-06 -1.904888e-04 
1.004603e-06 0.000000e+00 1.004603e-06 1.748665e+00 1.004603e-06 -9.918112e-05 
1.005603e-06 0.000000e+00 1.005603e-06 1.778099e+00 1.005603e-06 -2.296407e-05 
1.006603e-06 0.000000e+00 1.006603e-06 1.788949e+00 1.006603e-06 -3.397630e-05 
1.007603e-06 0.000000e+00 1.007603e-06 1.792888e+00 1.007603e-06 1.195775e-06 
1.008603e-06 0.000000e+00 1.008603e-06 1.794311e+00 1.008603e-06 -2.517134e-05 
1.009603e-06 0.000000e+00 1.009603e-06 1.794822e+00 1.009603e-06 4.362737e-06 
1.010603e-06 0.000000e+00 1.010603e-06 1.795008e+00 1.010603e-06 -2.401480e-05 
1.011603e-06 0.000000e+00 1.011603e-06 1.795073e+00 1.011603e-06 4.763676e-06 
1.012603e-06 0.000000e+00 1.012603e-06 1.795098e+00 1.012603e-06 -2.385605e-05 
1.013603e-06 0.000000e+00 1.013603e-06 1.795105e+00 1.013603e-06 4.806299e-06 
1.014603e-06 0.000000e+00 1.014603e-06 1.795109e+00 1.014603e-06 -2.382625e-05 
1.015603e-06 0.000000e+00 1.015603e-06 1.795109e+00 1.015603e-06 4.802570e-06 
1.016603e-06 0.000000e+00 1.016603e-06 1.795111e+00 1.016603e-06 -2.381315e-05 
1.017603e-06 0.000000e+00 1.017603e-06 1.795110e+00 1.017603e-06 4.792848e-06 
1.018603e-06 0.000000e+00 1.018603e-06 1.795111e+00 1.018603e-06 -2.380222e-05 
1.019603e-06 0.000000e+00 1.019603e-06 1.795110e+00 1.019603e-06 4.782359e-06 
1.020603e-06 0.000000e+00 1.020603e-06 1.795111e+00 1.020603e-06 -2.379158e-05 
1.021603e-06 0.000000e+00 1.021603e-06 1.795110e+00 1.021603e-06 4.771778e-06 
1.022603e-06 0.000000e+00 1.022603e-06 1.795111e+00 1.022603e-06 -2.378098e-05 
1.023603e-06 0.000000e+00 1.023603e-06 1.795110e+00 1.023603e-06 4.761193e-06 
1.024603e-06 0.000000e+00 1.024603e-06 1.795111e+00 1.024603e-06 -2.377040e-05 
1.025603e-06 0.000000e+00 1.025603e-06 1.795110e+00 1.025603e-06 4.750615e-06 
1.026603e-06 0.000000e+00 1.026603e-06 1.795111e+00 1.026603e-06 -2.375982e-05 
1.027603e-06 0.000000e+00 1.027603e-06 1.795110e+00 1.027603e-06 4.740046e-06 
1.028603e-06 0.000000e+00 1.028603e-06 1.795111e+00 1.028603e-06 -2.374926e-05 
1.029603e-06 0.000000e+00 1.029603e-06 1.795110e+00 1.029603e-06 4.729486e-06 
1.030603e-06 0.000000e+00 1.030603e-06 1.795111e+00 1.030603e-06 -2.373870e-05 
1.031603e-06 0.000000e+00 1.031603e-06 1.795110e+00 1.031603e-06 4.718935e-06 
1.032603e-06 0.000000e+00 1.032603e-06 1.795111e+00 1.032603e-06 -2.372816e-05 
1.033603e-06 0.000000e+00 1.033603e-06 1.795110e+00 1.033603e-06 4.708392e-06 
1.034603e-06 0.000000e+00 1.034603e-06 1.795111e+00 1.034603e-06 -2.371762e-05 
1.035603e-06 0.000000e+00 1.035603e-06 1.795110e+00 1.035603e-06 4.697859e-06 
1.036603e-06 0.000000e+00 1.036603e-06 1.795111e+00 1.036603e-06 -2.370709e-05 
1.037603e-06 0.000000e+00 1.037603e-06 1.795110e+00 1.037603e-06 4.687334e-06 
1.038603e-06 0.000000e+00 1.038603e-06 1.795111e+00 1.038603e-06 -2.369657e-05 
1.039603e-06 0.000000e+00 1.039603e-06 1.795110e+00 1.039603e-06 4.676819e-06 
1.040603e-06 0.000000e+00 1.040603e-06 1.795111e+00 1.040603e-06 -2.368606e-05 
1.041603e-06 0.000000e+00 1.041603e-06 1.795110e+00 1.041603e-06 4.666312e-06 
1.042603e-06 0.000000e+00 1.042603e-06 1.795111e+00 1.042603e-06 -2.367556e-05 
1.043603e-06 0.000000e+00 1.043603e-06 1.795110e+00 1.043603e-06 4.655814e-06 
1.044603e-06 0.000000e+00 1.044603e-06 1.795111e+00 1.044603e-06 -2.366506e-05 
1.045603e-06 0.000000e+00 1.045603e-06 1.795110e+00 1.045603e-06 4.645325e-06 
1.046603e-06 0.000000e+00 1.046603e-06 1.795111e+00 1.046603e-06 -2.365458e-05 
1.047603e-06 0.000000e+00 1.047603e-06 1.795110e+00 1.047603e-06 4.634845e-06 
1.048603e-06 0.000000e+00 1.048603e-06 1.795111e+00 1.048603e-06 -2.364410e-05 
1.049603e-06 0.000000e+00 1.049603e-06 1.795110e+00 1.049603e-06 4.624373e-06 
1.050603e-06 0.000000e+00 1.050603e-06 1.795111e+00 1.050603e-06 -2.363364e-05 
1.051603e-06 0.000000e+00 1.051603e-06 1.795110e+00 1.051603e-06 4.613911e-06 
1.052603e-06 0.000000e+00 1.052603e-06 1.795111e+00 1.052603e-06 -2.362318e-05 
1.053603e-06 0.000000e+00 1.053603e-06 1.795110e+00 1.053603e-06 4.603457e-06 
1.054603e-06 0.000000e+00 1.054603e-06 1.795111e+00 1.054603e-06 -2.361273e-05 
1.055603e-06 0.000000e+00 1.055603e-06 1.795110e+00 1.055603e-06 4.593012e-06 
1.056603e-06 0.000000e+00 1.056603e-06 1.795111e+00 1.056603e-06 -2.360229e-05 
1.057603e-06 0.000000e+00 1.057603e-06 1.795110e+00 1.057603e-06 4.582576e-06 
1.058603e-06 0.000000e+00 1.058603e-06 1.795111e+00 1.058603e-06 -2.359186e-05 
1.059603e-06 0.000000e+00 1.059603e-06 1.795110e+00 1.059603e-06 4.572149e-06 
1.060603e-06 0.000000e+00 1.060603e-06 1.795111e+00 1.060603e-06 -2.358143e-05 
1.061603e-06 0.000000e+00 1.061603e-06 1.795110e+00 1.061603e-06 4.561730e-06 
1.062603e-06 0.000000e+00 1.062603e-06 1.795111e+00 1.062603e-06 -2.357102e-05 
1.063603e-06 0.000000e+00 1.063603e-06 1.795110e+00 1.063603e-06 4.551321e-06 
1.064603e-06 0.000000e+00 1.064603e-06 1.795111e+00 1.064603e-06 -2.356062e-05 
1.065603e-06 0.000000e+00 1.065603e-06 1.795110e+00 1.065603e-06 4.540920e-06 
1.066603e-06 0.000000e+00 1.066603e-06 1.795111e+00 1.066603e-06 -2.355022e-05 
1.067603e-06 0.000000e+00 1.067603e-06 1.795110e+00 1.067603e-06 4.530528e-06 
1.068603e-06 0.000000e+00 1.068603e-06 1.795111e+00 1.068603e-06 -2.353983e-05 
1.069603e-06 0.000000e+00 1.069603e-06 1.795110e+00 1.069603e-06 4.520145e-06 
1.070603e-06 0.000000e+00 1.070603e-06 1.795111e+00 1.070603e-06 -2.352945e-05 
1.071603e-06 0.000000e+00 1.071603e-06 1.795110e+00 1.071603e-06 4.509770e-06 
1.072603e-06 0.000000e+00 1.072603e-06 1.795111e+00 1.072603e-06 -2.351908e-05 
1.073603e-06 0.000000e+00 1.073603e-06 1.795110e+00 1.073603e-06 4.499404e-06 
1.074603e-06 0.000000e+00 1.074603e-06 1.795111e+00 1.074603e-06 -2.350872e-05 
1.075603e-06 0.000000e+00 1.075603e-06 1.795110e+00 1.075603e-06 4.489047e-06 
1.076603e-06 0.000000e+00 1.076603e-06 1.795111e+00 1.076603e-06 -2.349837e-05 
1.077603e-06 0.000000e+00 1.077603e-06 1.795110e+00 1.077603e-06 4.478699e-06 
1.078603e-06 0.000000e+00 1.078603e-06 1.795111e+00 1.078603e-06 -2.348802e-05 
1.079603e-06 0.000000e+00 1.079603e-06 1.795110e+00 1.079603e-06 4.468359e-06 
1.080603e-06 0.000000e+00 1.080603e-06 1.795111e+00 1.080603e-06 -2.347769e-05 
1.081603e-06 0.000000e+00 1.081603e-06 1.795110e+00 1.081603e-06 4.458028e-06 
1.082603e-06 0.000000e+00 1.082603e-06 1.795111e+00 1.082603e-06 -2.346736e-05 
1.083603e-06 0.000000e+00 1.083603e-06 1.795110e+00 1.083603e-06 4.447706e-06 
1.084603e-06 0.000000e+00 1.084603e-06 1.795111e+00 1.084603e-06 -2.345705e-05 
1.085603e-06 0.000000e+00 1.085603e-06 1.795110e+00 1.085603e-06 4.437393e-06 
1.086603e-06 0.000000e+00 1.086603e-06 1.795111e+00 1.086603e-06 -2.344674e-05 
1.087603e-06 0.000000e+00 1.087603e-06 1.795110e+00 1.087603e-06 4.427088e-06 
1.088603e-06 0.000000e+00 1.088603e-06 1.795111e+00 1.088603e-06 -2.343644e-05 
1.089603e-06 0.000000e+00 1.089603e-06 1.795110e+00 1.089603e-06 4.416792e-06 
1.090603e-06 0.000000e+00 1.090603e-06 1.795111e+00 1.090603e-06 -2.342614e-05 
1.091603e-06 0.000000e+00 1.091603e-06 1.795110e+00 1.091603e-06 4.406505e-06 
1.092603e-06 0.000000e+00 1.092603e-06 1.795111e+00 1.092603e-06 -2.341586e-05 
1.093603e-06 0.000000e+00 1.093603e-06 1.795110e+00 1.093603e-06 4.396226e-06 
1.094603e-06 0.000000e+00 1.094603e-06 1.795111e+00 1.094603e-06 -2.340559e-05 
1.095603e-06 0.000000e+00 1.095603e-06 1.795110e+00 1.095603e-06 4.385956e-06 
1.096603e-06 0.000000e+00 1.096603e-06 1.795111e+00 1.096603e-06 -2.339532e-05 
1.097603e-06 0.000000e+00 1.097603e-06 1.795110e+00 1.097603e-06 4.375695e-06 
1.098603e-06 0.000000e+00 1.098603e-06 1.795111e+00 1.098603e-06 -2.338507e-05 
1.099603e-06 0.000000e+00 1.099603e-06 1.795110e+00 1.099603e-06 4.365442e-06 
1.100603e-06 0.000000e+00 1.100603e-06 1.795111e+00 1.100603e-06 -2.337482e-05 
1.101603e-06 0.000000e+00 1.101603e-06 1.795110e+00 1.101603e-06 4.355198e-06 
1.102603e-06 0.000000e+00 1.102603e-06 1.795111e+00 1.102603e-06 -2.336458e-05 
1.103603e-06 0.000000e+00 1.103603e-06 1.795110e+00 1.103603e-06 4.344962e-06 
1.104603e-06 0.000000e+00 1.104603e-06 1.795111e+00 1.104603e-06 -2.335435e-05 
1.105603e-06 0.000000e+00 1.105603e-06 1.795110e+00 1.105603e-06 4.334736e-06 
1.106603e-06 0.000000e+00 1.106603e-06 1.795111e+00 1.106603e-06 -2.334412e-05 
1.107603e-06 0.000000e+00 1.107603e-06 1.795110e+00 1.107603e-06 4.324518e-06 
1.108603e-06 0.000000e+00 1.108603e-06 1.795111e+00 1.108603e-06 -2.333391e-05 
1.109603e-06 0.000000e+00 1.109603e-06 1.795110e+00 1.109603e-06 4.314308e-06 
1.110603e-06 0.000000e+00 1.110603e-06 1.795111e+00 1.110603e-06 -2.332370e-05 
1.111603e-06 0.000000e+00 1.111603e-06 1.795110e+00 1.111603e-06 4.304107e-06 
1.112603e-06 0.000000e+00 1.112603e-06 1.795111e+00 1.112603e-06 -2.331351e-05 
1.113603e-06 0.000000e+00 1.113603e-06 1.795110e+00 1.113603e-06 4.293915e-06 
1.114603e-06 0.000000e+00 1.114603e-06 1.795111e+00 1.114603e-06 -2.330332e-05 
1.115603e-06 0.000000e+00 1.115603e-06 1.795110e+00 1.115603e-06 4.283731e-06 
1.116603e-06 0.000000e+00 1.116603e-06 1.795111e+00 1.116603e-06 -2.329314e-05 
1.117603e-06 0.000000e+00 1.117603e-06 1.795110e+00 1.117603e-06 4.273556e-06 
1.118603e-06 0.000000e+00 1.118603e-06 1.795111e+00 1.118603e-06 -2.328297e-05 
1.119603e-06 0.000000e+00 1.119603e-06 1.795110e+00 1.119603e-06 4.263389e-06 
1.120603e-06 0.000000e+00 1.120603e-06 1.795111e+00 1.120603e-06 -2.327281e-05 
1.121603e-06 0.000000e+00 1.121603e-06 1.795110e+00 1.121603e-06 4.253231e-06 
1.122603e-06 0.000000e+00 1.122603e-06 1.795111e+00 1.122603e-06 -2.326265e-05 
1.123603e-06 0.000000e+00 1.123603e-06 1.795110e+00 1.123603e-06 4.243082e-06 
1.124603e-06 0.000000e+00 1.124603e-06 1.795111e+00 1.124603e-06 -2.325251e-05 
1.125603e-06 0.000000e+00 1.125603e-06 1.795110e+00 1.125603e-06 4.232941e-06 
1.126603e-06 0.000000e+00 1.126603e-06 1.795111e+00 1.126603e-06 -2.324237e-05 
1.127603e-06 0.000000e+00 1.127603e-06 1.795110e+00 1.127603e-06 4.222809e-06 
1.128603e-06 0.000000e+00 1.128603e-06 1.795111e+00 1.128603e-06 -2.323224e-05 
1.129603e-06 0.000000e+00 1.129603e-06 1.795110e+00 1.129603e-06 4.212685e-06 
1.130603e-06 0.000000e+00 1.130603e-06 1.795111e+00 1.130603e-06 -2.322213e-05 
1.131603e-06 0.000000e+00 1.131603e-06 1.795110e+00 1.131603e-06 4.202570e-06 
1.132603e-06 0.000000e+00 1.132603e-06 1.795111e+00 1.132603e-06 -2.321201e-05 
1.133603e-06 0.000000e+00 1.133603e-06 1.795110e+00 1.133603e-06 4.192463e-06 
1.134603e-06 0.000000e+00 1.134603e-06 1.795111e+00 1.134603e-06 -2.320191e-05 
1.135603e-06 0.000000e+00 1.135603e-06 1.795110e+00 1.135603e-06 4.182365e-06 
1.136603e-06 0.000000e+00 1.136603e-06 1.795111e+00 1.136603e-06 -2.319182e-05 
1.137603e-06 0.000000e+00 1.137603e-06 1.795110e+00 1.137603e-06 4.172275e-06 
1.138603e-06 0.000000e+00 1.138603e-06 1.795111e+00 1.138603e-06 -2.318173e-05 
1.139603e-06 0.000000e+00 1.139603e-06 1.795110e+00 1.139603e-06 4.162194e-06 
1.140603e-06 0.000000e+00 1.140603e-06 1.795111e+00 1.140603e-06 -2.317166e-05 
1.141603e-06 0.000000e+00 1.141603e-06 1.795110e+00 1.141603e-06 4.152121e-06 
1.142603e-06 0.000000e+00 1.142603e-06 1.795111e+00 1.142603e-06 -2.316159e-05 
1.143603e-06 0.000000e+00 1.143603e-06 1.795110e+00 1.143603e-06 4.142057e-06 
1.144603e-06 0.000000e+00 1.144603e-06 1.795111e+00 1.144603e-06 -2.315153e-05 
1.145603e-06 0.000000e+00 1.145603e-06 1.795110e+00 1.145603e-06 4.132001e-06 
1.146603e-06 0.000000e+00 1.146603e-06 1.795111e+00 1.146603e-06 -2.314148e-05 
1.147603e-06 0.000000e+00 1.147603e-06 1.795110e+00 1.147603e-06 4.121954e-06 
1.148603e-06 0.000000e+00 1.148603e-06 1.795111e+00 1.148603e-06 -2.313143e-05 
1.149603e-06 0.000000e+00 1.149603e-06 1.795110e+00 1.149603e-06 4.111915e-06 
1.150603e-06 0.000000e+00 1.150603e-06 1.795111e+00 1.150603e-06 -2.312140e-05 
1.151603e-06 0.000000e+00 1.151603e-06 1.795110e+00 1.151603e-06 4.101885e-06 
1.152603e-06 0.000000e+00 1.152603e-06 1.795111e+00 1.152603e-06 -2.311137e-05 
1.153603e-06 0.000000e+00 1.153603e-06 1.795110e+00 1.153603e-06 4.091863e-06 
1.154603e-06 0.000000e+00 1.154603e-06 1.795111e+00 1.154603e-06 -2.310136e-05 
1.155603e-06 0.000000e+00 1.155603e-06 1.795110e+00 1.155603e-06 4.081849e-06 
1.156603e-06 0.000000e+00 1.156603e-06 1.795111e+00 1.156603e-06 -2.309135e-05 
1.157603e-06 0.000000e+00 1.157603e-06 1.795110e+00 1.157603e-06 4.071844e-06 
1.158603e-06 0.000000e+00 1.158603e-06 1.795111e+00 1.158603e-06 -2.308135e-05 
1.159603e-06 0.000000e+00 1.159603e-06 1.795110e+00 1.159603e-06 4.061848e-06 
1.160603e-06 0.000000e+00 1.160603e-06 1.795111e+00 1.160603e-06 -2.307135e-05 
1.161603e-06 0.000000e+00 1.161603e-06 1.795110e+00 1.161603e-06 4.051860e-06 
1.162603e-06 0.000000e+00 1.162603e-06 1.795111e+00 1.162603e-06 -2.306137e-05 
1.163603e-06 0.000000e+00 1.163603e-06 1.795110e+00 1.163603e-06 4.041880e-06 
1.164603e-06 0.000000e+00 1.164603e-06 1.795111e+00 1.164603e-06 -2.305139e-05 
1.165603e-06 0.000000e+00 1.165603e-06 1.795110e+00 1.165603e-06 4.031909e-06 
1.166603e-06 0.000000e+00 1.166603e-06 1.795111e+00 1.166603e-06 -2.304143e-05 
1.167603e-06 0.000000e+00 1.167603e-06 1.795110e+00 1.167603e-06 4.021946e-06 
1.168603e-06 0.000000e+00 1.168603e-06 1.795111e+00 1.168603e-06 -2.303147e-05 
1.169603e-06 0.000000e+00 1.169603e-06 1.795110e+00 1.169603e-06 4.011991e-06 
1.170603e-06 0.000000e+00 1.170603e-06 1.795111e+00 1.170603e-06 -2.302152e-05 
1.171603e-06 0.000000e+00 1.171603e-06 1.795110e+00 1.171603e-06 4.002045e-06 
1.172603e-06 0.000000e+00 1.172603e-06 1.795111e+00 1.172603e-06 -2.301158e-05 
1.173603e-06 0.000000e+00 1.173603e-06 1.795110e+00 1.173603e-06 3.992107e-06 
1.174603e-06 0.000000e+00 1.174603e-06 1.795111e+00 1.174603e-06 -2.300164e-05 
1.175603e-06 0.000000e+00 1.175603e-06 1.795110e+00 1.175603e-06 3.982178e-06 
1.176603e-06 0.000000e+00 1.176603e-06 1.795111e+00 1.176603e-06 -2.299172e-05 
